"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","3","tests.integration.dbapi.sync.V2","test_queries","","","","test_set_invalid_parameter[core]",""
"passed","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_inf[core]",""
"skipped","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","0","tests.integration.dbapi.sync.V2","test_queries","","","","test_long_query[core]","AWS ALB TCP timeout set to 350; make sure we handle the keepalive correctly."
"skipped","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","0","tests.integration.dbapi.async.V2","test_auth_async","","","","test_refresh_token[core]","Auth refreshes token on expiration/invalidation"
"passed","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","83","tests.integration.dbapi.async.V2","test_queries_async","","","","test_insert[core]","Insert and delete queries are handled properly."
"passed","Tue Oct 07 16:30:41 GMT 2025","Tue Oct 07 16:30:41 GMT 2025","261","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_error_during_fetching[core]","Select handles errors properly during fetching."
"passed","Tue Oct 07 16:30:40 GMT 2025","Tue Oct 07 16:30:40 GMT 2025","41","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_select[core]","Select handles all data types properly."
"passed","Tue Oct 07 16:30:40 GMT 2025","Tue Oct 07 16:30:40 GMT 2025","7","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_quoted_decimal[core]",""
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_set_invalid_parameter[core]",""
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","5","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_nan[core]",""
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_quoted_decimal[core]",""
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","39","tests.integration.dbapi.sync.V2","test_queries","","","","test_multi_statement_query[core]","Query parameters are handled properly"
"skipped","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","0","tests.integration.dbapi.async.V2","test_queries_async","","","","test_long_query[core]","AWS ALB TCP timeout set to 350; make sure we handle the keepalive correctly."
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","45","tests.integration.dbapi.sync.V2","test_queries","","","","test_bytea_roundtrip[core]","Inserted and than selected bytea value doesn't get corrupted."
"skipped","Tue Oct 07 16:30:41 GMT 2025","Tue Oct 07 16:30:41 GMT 2025","0","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_limited_memory[core]",""
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","6","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_geography[core]",""
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","56","tests.integration.dbapi.sync.V2","test_queries","","","","test_parameterized_query[core]","Query parameters are handled properly."
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","32","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_error[core]","Select handles errors properly."
"passed","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","40","tests.integration.dbapi.async.V2","test_errors_async","","","","test_sql_error[core]","Connection properly reacts to SQL execution error."
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_quoted_bigint[core]",""
"passed","Tue Oct 07 16:30:40 GMT 2025","Tue Oct 07 16:30:40 GMT 2025","6","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_quoted_bigint[core]",""
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","117","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_struct[core]",""
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","502","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_multiple_records[core]","Select handles multiple records properly."
"skipped","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","0","tests.integration.dbapi.async.V2","test_auth_async","","","","test_credentials_invalidation[core]","Auth raises authentication error on credentials invalidation"
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","49","tests.integration.dbapi.sync.V2","test_queries","","","","test_insert[core]","Insert and delete queries are handled properly."
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","4","tests.integration.dbapi.sync.V2","test_errors","","","","test_sql_error[core]","Connection properly reacts to sql execution error."
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","54","tests.integration.dbapi.async.V2","test_queries_async","","","","test_bytea_roundtrip[core]","Inserted and than selected bytea value doesn't get corrupted."
"skipped","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","0","tests.integration.dbapi.sync.V2","test_auth","","","","test_refresh_token[core]","Auth refreshes token on expiration/invalidation"
"passed","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","68","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_select[core]","Select handles all data types properly."
"passed","Tue Oct 07 16:30:41 GMT 2025","Tue Oct 07 16:30:42 GMT 2025","1004","tests.integration.dbapi.sync.V2","test_timeout","","","","test_query_timeout[core]",""
"passed","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_nan[core]",""
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:40 GMT 2025","106","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_struct[core]",""
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","5","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_inf[core]",""
"passed","Tue Oct 07 16:30:40 GMT 2025","Tue Oct 07 16:30:41 GMT 2025","971","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_multiple_records[core]","Select handles multiple records properly."
"passed","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","61","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select[core]","Select handles all data types properly."
"passed","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","73","tests.integration.dbapi.async.V2","test_queries_async","","","","test_parameterized_query[core]","Query parameters are handled properly."
"passed","Tue Oct 07 16:30:36 GMT 2025","Tue Oct 07 16:30:36 GMT 2025","35","tests.integration.dbapi.async.V2","test_queries_async","","","","test_parameterized_query_with_special_chars[core]","Query parameters are handled properly."
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","47","tests.integration.dbapi.sync.V2","test_queries","","","","test_select[core]","Select handles all data types properly."
"passed","Tue Oct 07 16:30:39 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","6","tests.integration.dbapi.sync.V2","test_queries","","","","test_parameterized_query_with_special_chars[core]","Query parameters are handled properly."
"passed","Tue Oct 07 16:30:41 GMT 2025","Tue Oct 07 16:30:41 GMT 2025","7","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_error[core]","Select handles errors properly."
"skipped","Tue Oct 07 16:30:37 GMT 2025","Tue Oct 07 16:30:37 GMT 2025","0","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_limited_memory[core]",""
"passed","Tue Oct 07 16:30:38 GMT 2025","Tue Oct 07 16:30:39 GMT 2025","1030","tests.integration.dbapi.async.V2","test_timeout","","","","test_query_timeout[core]",""
